Lenovo,Yoga,Đã sử dụng (chưa sửa chữa),13 - 14.9 inch,Intel Atom,4 GB,Onboard,< 128 GB,Còn bảo hành,Không giao hàng,5500000
Dell,Latitude,Đã sử dụng (chưa sửa chữa),13 - 14.9 inch,Intel Core i5,4 GB,Onboard,320 GB,Còn bảo hành,Không giao hàng,2750000
Asus,X series,Đã sử dụng (chưa sửa chữa),15 - 16.9 inch,Intel Core i5,4 GB,Onboard,128 GB,Còn bảo hành,Không giao hàng,5700000
Dell,Latitude,Đã sử dụng (chưa sửa chữa),13 - 14.9 inch,Intel Core i5,4 GB,Onboard,128 GB,Còn bảo hành,Không giao hàng,5700000
Dell,Latitude,Đã sử dụng (chưa sửa chữa),13 - 14.9 inch,Intel Core i5,4 GB,Onboard,128 GB,Còn bảo hành,Không giao hàng,15800000
Dell,Latitude,Đã sử dụng (chưa sửa chữa),13 - 14.9 inch,Intel Core i5,4 GB,Onboard,250 GB,Còn bảo hành,Không giao hàng,3500000
Hãng Khác,Dòng Khác,Đã sử dụng (chưa sửa chữa),15 - 16.9 inch,Intel Core i3,4 GB,Onboard,500 GB,Còn bảo hành,Không giao hàng,4300000
Dell,Vostro,Đã sử dụng (chưa sửa chữa),15 - 16.9 inch,Intel Core i5,4 GB,Onboard,128 GB,Còn bảo hành,Không giao hàng,4500000
Sony,F Series,Đã sử dụng (chưa sửa chữa),15 - 16.9 inch,Intel Core i7,4 GB,NVIDIA,128 GB,Còn bảo hành,Không giao hàng,5500000
Dell,Inspiron,Mới,15 - 16.9 inch,Intel Core i7,16 GB,NVIDIA,256 GB,Còn bảo hành,Không giao hàng,25900000
Lenovo,IdeaPad,Đã sử dụng (chưa sửa chữa),13 - 14.9 inch,Intel Core i5,4 GB,Onboard,256 GB,Còn bảo hành,Không giao hàng,7200000
HP,ProBook,Đã sử dụng (chưa sửa chữa),13 - 14.9 inch,Intel Core i7,8 GB,Onboard,256 GB,Còn bảo hành,Tự giao hàng,14500000
Dell,Studio,Đã sử dụng (chưa sửa chữa),13 - 14.9 inch,Intel Core i7,4 GB,Onboard,256 GB,Còn bảo hành,Không giao hàng,4500000
Apple,Macbook,Đã sử dụng (chưa sửa chữa),11 - 12.9 inch,Intel Core i5,8 GB,Khác,512 GB,Còn bảo hành,Không giao hàng,14200000
Apple,Macbook,Đã sử dụng (chưa sửa chữa),11 - 12.9 inch,Intel Core i5,8 GB,Khác,512 GB,Còn bảo hành,Không giao hàng,8500000
Lenovo,Essential (G series),Đã sử dụng (chưa sửa chữa),15 - 16.9 inch,Intel Core i5,4 GB,Onboard,320 GB,Còn bảo hành,Không giao hàng,4500000
Dell,Inspiron,Đã sử dụng (chưa sửa chữa),13 - 14.9 inch,Intel Core i5,8 GB,Onboard,500 GB,Còn bảo hành,Không giao hàng,2500000
Acer,Nitro 5,Mới,15 - 16.9 inch,Intel Core i5,8 GB,NVIDIA,256 GB,Còn bảo hành,Không giao hàng,16800000
HP,Pavilion,Đã sử dụng (chưa sửa chữa),11 - 12.9 inch,Intel Core i3,4 GB,Onboard,256 GB,Còn bảo hành,Tự giao hoặc đặt dịch vụ giao hàng,5400000
Dell,Latitude,Đã sử dụng (chưa sửa chữa),15 - 16.9 inch,Intel Core i5,4 GB,Onboard,128 GB,Còn bảo hành,Tự giao hoặc đặt dịch vụ giao hàng,5800000
Lenovo,ThinkPad,Đã sử dụng (chưa sửa chữa),13 - 14.9 inch,Intel Core i7,8 GB,Onboard,128 GB,Còn bảo hành,Tự giao hoặc đặt dịch vụ giao hàng,11300000
HP,Elitebook,Mới,13 - 14.9 inch,Intel Core i5,4 GB,Onboard,128 GB,Còn bảo hành,Tự giao hàng,5200000
HP,Compaq,Đã sử dụng (chưa sửa chữa),13 - 14.9 inch,Intel Core 2 Duo,2 GB,Onboard,250 GB,Còn bảo hành,Tự giao hàng,1600000
Asus,VivoBook S Series,Đã sử dụng (chưa sửa chữa),13 - 14.9 inch,Intel Core 2 Duo,2 GB,Onboard,250 GB,Còn bảo hành,Tự giao hàng,1800000
Hãng Khác,Dòng Khác,Đã sử dụng (chưa sửa chữa),15 - 16.9 inch,Intel Core i3,4 GB,Onboard,320 GB,Còn bảo hành,Tự giao hàng,3500000
Hãng Khác,Dòng Khác,Đã sử dụng (chưa sửa chữa),15 - 16.9 inch,Intel Core i3,4 GB,Onboard,320 GB,Còn bảo hành,Tự giao hàng,3200000
Lenovo,ThinkPad,Đã sử dụng (chưa sửa chữa),15 - 16.9 inch,Intel Core i7,8 GB,NVIDIA,250 GB,Còn bảo hành,Không giao hàng,8200000
Lenovo,ThinkPad,Đã sử dụng (qua sửa chữa),15 - 16.9 inch,Intel Core i7,8 GB,NVIDIA,250 GB,Còn bảo hành,Không giao hàng,300000
Asus,VivoBook S Series,Mới,15 - 16.9 inch,Intel Core i7,8 GB,NVIDIA,512 GB,Còn bảo hành,Tự giao hàng,24244000
Apple,Macbook Pro,Đã sử dụng (chưa sửa chữa),19 - 20.9 inch,Intel Core i9,32 GB,NVIDIA,1 TB,Còn bảo hành,Tự giao hàng,200000
Apple,Macbook Pro Touch Bar,Đã sử dụng (chưa sửa chữa),15 - 16.9 inch,Intel Core i9,16 GB,Onboard,1 TB,Còn bảo hành,Tự giao hàng,53500000
Apple,Macbook Pro Touch Bar,Đã sử dụng (chưa sửa chữa),15 - 16.9 inch,Intel Core i9,16 GB,Onboard,1 TB,Còn bảo hành,Tự giao hàng,7000000
Dell,Alienware,Đã sử dụng (chưa sửa chữa),15 - 16.9 inch,Intel Core i7,16 GB,NVIDIA,512 GB,Còn bảo hành,Không giao hàng,37000000
Apple,Macbook Pro,Đã sử dụng (chưa sửa chữa),13 - 14.9 inch,Intel Core i5,8 GB,Onboard,128 GB,Còn bảo hành,Tự giao hàng,14990000
HP,ProBook,Đã sử dụng (chưa sửa chữa),15 - 16.9 inch,Intel Core i5,4 GB,Onboard,320 GB,Còn bảo hành,Tự giao hàng,4800000
Lenovo,Essential (G series),Đã sử dụng (chưa sửa chữa),13 - 14.9 inch,Intel Core i5,4 GB,Onboard,256 GB,Còn bảo hành,Tự giao hàng,10500000
Dell,XPS,Đã sử dụng (chưa sửa chữa),13 - 14.9 inch,Intel Core i5,8 GB,Onboard,256 GB,Còn bảo hành,Tự giao hoặc đặt dịch vụ giao hàng,16500000
Acer,Swift,Đã sử dụng (chưa sửa chữa),13 - 14.9 inch,AMD,8 GB,AMD,512 GB,Còn bảo hành,Không giao hàng,17999000
Apple,Macbook Pro Touch Bar,Đã sử dụng (chưa sửa chữa),15 - 16.9 inch,Intel Core i7,16 GB,Onboard,256 GB,Còn bảo hành,Tự giao hoặc đặt dịch vụ giao hàng,35000000
Asus,Dòng Khác,Đã sử dụng (chưa sửa chữa),15 - 16.9 inch,Ryzen 5,8 GB,NVIDIA,128 GB,Còn bảo hành,Tự giao hoặc đặt dịch vụ giao hàng,12800000
Dell,Latitude,Đã sử dụng (chưa sửa chữa),13 - 14.9 inch,Intel Core i7,8 GB,Onboard,250 GB,Còn bảo hành,Tự giao hoặc đặt dịch vụ giao hàng,12400000
Dell,Latitude,Đã sử dụng (chưa sửa chữa),13 - 14.9 inch,Intel Core i7,8 GB,Onboard,250 GB,Còn bảo hành,Tự giao hoặc đặt dịch vụ giao hàng,
Dell,Latitude,Đã sử dụng (chưa sửa chữa),13 - 14.9 inch,Intel Core i5,4 GB,Onboard,128 GB,Còn bảo hành,Tự giao hoặc đặt dịch vụ giao hàng,6200000
Dell,Vostro,Đã sử dụng (chưa sửa chữa),15 - 16.9 inch,Intel Core i5,4 GB,Onboard,128 GB,Còn bảo hành,Tự giao hoặc đặt dịch vụ giao hàng,4500000
HP,Elitebook,Đã sử dụng (chưa sửa chữa),13 - 14.9 inch,Intel Core i5,6 GB,Onboard,750 GB,Còn bảo hành,Tự giao hoặc đặt dịch vụ giao hàng,3600000
Dell,Precision,Đã sử dụng (chưa sửa chữa),15 - 16.9 inch,Intel Core i7,16 GB,NVIDIA,256 GB,Còn bảo hành,Dùng dịch vụ giao hàng,12800000
Samsung,Notebook 9,Mới,< 9 inch,AMD,4 GB,AMD,256 GB,Còn bảo hành,Không giao hàng,850000
Samsung,Notebook 9,Mới,< 9 inch,AMD,4 GB,AMD,256 GB,Còn bảo hành,Không giao hàng,
HP,OMEN,Mới,15 - 16.9 inch,Intel Core i7,16 GB,NVIDIA,1 TB,Còn bảo hành,Không giao hàng,34500000
Apple,Macbook Pro,Đã sử dụng (chưa sửa chữa),15 - 16.9 inch,Intel Core i7,16 GB,AMD,512 GB,Còn bảo hành,Không giao hàng,23500000
Dell,Latitude,Đã sử dụng (chưa sửa chữa),13 - 14.9 inch,Intel Core i5,4 GB,Onboard,128 GB,Còn bảo hành,Tự giao hàng,4300000
Lenovo,ThinkPad,Đã sử dụng (chưa sửa chữa),15 - 16.9 inch,Intel Core i7,16 GB,NVIDIA,256 GB,Còn bảo hành,Tự giao hoặc đặt dịch vụ giao hàng,21500000
Dell,Dòng Khác,Mới,15 - 16.9 inch,Intel Core i3,4 GB,Onboard,128 GB,Hết bảo hành,Tự giao hàng,5999000
Dell,XPS,Đã sử dụng (chưa sửa chữa),13 - 14.9 inch,Intel Core i7,8 GB,Onboard,256 GB,Hết bảo hành,Tự giao hàng,17500000
Apple,Macbook Pro,Đã sử dụng (chưa sửa chữa),13 - 14.9 inch,Intel Core i5,8 GB,Onboard,128 GB,Hết bảo hành,Tự giao hoặc đặt dịch vụ giao hàng,14900000
HP,Elitebook,Đã sử dụng (qua sửa chữa),13 - 14.9 inch,Intel Core i5,8 GB,Onboard,128 GB,Hết bảo hành,Không giao hàng,2750000
Apple,Macbook Air,Đã sử dụng (chưa sửa chữa),13 - 14.9 inch,Intel Core i5,8 GB,Onboard,128 GB,Hết bảo hành,Không giao hàng,17900000
Dell,Latitude,Đã sử dụng (chưa sửa chữa),13 - 14.9 inch,Intel Core i5,8 GB,Onboard,250 GB,Hết bảo hành,Không giao hàng,6800000
Dell,Latitude,Đã sử dụng (chưa sửa chữa),13 - 14.9 inch,Intel Core i3,4 GB,Onboard,128 GB,Hết bảo hành,Dùng dịch vụ giao hàng,3700000
Lenovo,ThinkPad,Đã sử dụng (chưa sửa chữa),13 - 14.9 inch,Intel Core i7,8 GB,Onboard,256 GB,Hết bảo hành,Tự giao hoặc đặt dịch vụ giao hàng,15000000
Asus,X series,Đã sử dụng (chưa sửa chữa),15 - 16.9 inch,Intel Core i5,8 GB,Onboard,250 GB,Hết bảo hành,Tự giao hàng,7000000
Asus,X series,Đã sử dụng (chưa sửa chữa),15 - 16.9 inch,Intel Core i5,8 GB,Onboard,250 GB,Hết bảo hành,Tự giao hàng,3500000
Asus,Dòng Khác,Đã sử dụng (chưa sửa chữa),13 - 14.9 inch,Intel Core i3,4 GB,Onboard,500 GB,Hết bảo hành,Tự giao hàng,3300000
Asus,X series,Đã sử dụng (chưa sửa chữa),15 - 16.9 inch,Intel Core i5,4 GB,NVIDIA,1 TB,Hết bảo hành,Không giao hàng,6500000
Asus,ROG Strix Scar,Đã sử dụng (chưa sửa chữa),13 - 14.9 inch,Athlon,4 GB,NVIDIA,< 128 GB,Còn bảo hành,Tự giao hoặc đặt dịch vụ giao hàng,5500000
Dell,Latitude,Đã sử dụng (chưa sửa chữa),11 - 12.9 inch,Intel Core i5,8 GB,Onboard,128 GB,Còn bảo hành,Tự giao hoặc đặt dịch vụ giao hàng,6500000
Asus,VivoBook S Series,Đã sử dụng (chưa sửa chữa),15 - 16.9 inch,Intel Celeron,4 GB,Onboard,256 GB,Còn bảo hành,Tự giao hoặc đặt dịch vụ giao hàng,5500000
Acer,Aspire,Đã sử dụng (chưa sửa chữa),13 - 14.9 inch,Intel Core i3,4 GB,Onboard,320 GB,Còn bảo hành,Tự giao hoặc đặt dịch vụ giao hàng,3200000
HP,Dòng Khác,Đã sử dụng (chưa sửa chữa),17 - 18.9 inch,Khác,4 GB,Khác,256 GB,Còn bảo hành,Tự giao hoặc đặt dịch vụ giao hàng,1500000
Apple,Macbook Pro,Đã sử dụng (chưa sửa chữa),13 - 14.9 inch,Intel Core i7,16 GB,Onboard,256 GB,Còn bảo hành,Tự giao hoặc đặt dịch vụ giao hàng,10990000
Dell,Inspiron,Đã sử dụng (chưa sửa chữa),17 - 18.9 inch,Intel Core i3,4 GB,Onboard,500 GB,Còn bảo hành,Tự giao hoặc đặt dịch vụ giao hàng,2800000
Hãng Khác,Dòng Khác,Đã sử dụng (chưa sửa chữa),15 - 16.9 inch,Intel Core i3,4 GB,Onboard,500 GB,Còn bảo hành,Tự giao hoặc đặt dịch vụ giao hàng,4999000
Acer,Dòng Khác,Đã sử dụng (chưa sửa chữa),15 - 16.9 inch,Intel Core i5,4 GB,Onboard,250 GB,Còn bảo hành,Dùng dịch vụ giao hàng,3900000
HP,Elitebook,Đã sử dụng (chưa sửa chữa),17 - 18.9 inch,Intel Core i7,4 GB,NVIDIA,128 GB,Còn bảo hành,Tự giao hoặc đặt dịch vụ giao hàng,4900000
HP,Elitebook,Đã sử dụng (chưa sửa chữa),17 - 18.9 inch,Intel Core i7,4 GB,NVIDIA,128 GB,Còn bảo hành,Tự giao hoặc đặt dịch vụ giao hàng,6800000
HP,Elitebook,Mới,13 - 14.9 inch,Intel Core i5,4 GB,Onboard,128 GB,Còn bảo hành,Tự giao hoặc đặt dịch vụ giao hàng,7400000
Lenovo,Legion Y Series,Mới,15 - 16.9 inch,AMD,8 GB,NVIDIA,512 GB,Còn bảo hành,Tự giao hoặc đặt dịch vụ giao hàng,19000000
HP,Pavilion,Đã sử dụng (chưa sửa chữa),15 - 16.9 inch,Intel Core i5,8 GB,NVIDIA,512 GB,Còn bảo hành,Tự giao hoặc đặt dịch vụ giao hàng,15500000
Hãng Khác,Dòng Khác,Đã sử dụng (chưa sửa chữa),13 - 14.9 inch,Intel Core i5,8 GB,Onboard,128 GB,Còn bảo hành,Tự giao hoặc đặt dịch vụ giao hàng,7999000
HP,Elitebook,Đã sử dụng (chưa sửa chữa),13 - 14.9 inch,Intel Core i5,4 GB,Onboard,128 GB,Còn bảo hành,Tự giao hoặc đặt dịch vụ giao hàng,5500000
Asus,K series,Đã sử dụng (chưa sửa chữa),15 - 16.9 inch,Intel Core i7,8 GB,NVIDIA,1 TB,Còn bảo hành,Không giao hàng,6500000
Dell,Latitude,Đã sử dụng (chưa sửa chữa),15 - 16.9 inch,Intel Core i7,8 GB,AMD,256 GB,Còn bảo hành,Không giao hàng,9600000
HP,Elitebook,Đã sử dụng (chưa sửa chữa),13 - 14.9 inch,Intel Core i5,4 GB,Onboard,128 GB,Còn bảo hành,Tự giao hoặc đặt dịch vụ giao hàng,5500000
HP,Elitebook,Đã sử dụng (chưa sửa chữa),13 - 14.9 inch,Intel Core i5,4 GB,Onboard,128 GB,Còn bảo hành,Tự giao hoặc đặt dịch vụ giao hàng,
Dell,Latitude,Đã sử dụng (chưa sửa chữa),11 - 12.9 inch,Intel Core i5,8 GB,Onboard,256 GB,Còn bảo hành,Tự giao hoặc đặt dịch vụ giao hàng,7900000
Acer,Dòng Khác,Đã sử dụng (chưa sửa chữa),15 - 16.9 inch,Intel Core i5,4 GB,NVIDIA,1 TB,Còn bảo hành,Tự giao hoặc đặt dịch vụ giao hàng,5000000
HP,Pavilion,Đã sử dụng (chưa sửa chữa),13 - 14.9 inch,Intel Core i5,4 GB,NVIDIA,500 GB,Còn bảo hành,Không giao hàng,7200000
Acer,Dòng Khác,Đã sử dụng (chưa sửa chữa),13 - 14.9 inch,Intel Core i3,4 GB,Onboard,320 GB,Còn bảo hành,Không giao hàng,2800000
HP,Elitebook,Đã sử dụng (chưa sửa chữa),11 - 12.9 inch,Intel Core i5,4 GB,Onboard,320 GB,Còn bảo hành,Không giao hàng,3200000
HP,Elitebook,Đã sử dụng (chưa sửa chữa),11 - 12.9 inch,Intel Core i5,4 GB,Onboard,320 GB,Còn bảo hành,Không giao hàng,
HP,Elitebook,Đã sử dụng (chưa sửa chữa),13 - 14.9 inch,Intel Core i5,4 GB,Onboard,320 GB,Còn bảo hành,Không giao hàng,2900000
HP,Elitebook,Đã sử dụng (chưa sửa chữa),13 - 14.9 inch,Intel Core i5,4 GB,Onboard,320 GB,Còn bảo hành,Không giao hàng,6500000
Sony,E Series,Đã sử dụng (chưa sửa chữa),15 - 16.9 inch,Intel Core i5,4 GB,Onboard,128 GB,Còn bảo hành,Không giao hàng,3500000
Toshiba,Satellite Series,Đã sử dụng (chưa sửa chữa),15 - 16.9 inch,Intel Core i3,4 GB,Onboard,500 GB,Còn bảo hành,Tự giao hoặc đặt dịch vụ giao hàng,3700000
Acer,Aspire,Đã sử dụng (chưa sửa chữa),15 - 16.9 inch,Intel Pentium,4 GB,Khác,< 128 GB,Còn bảo hành,Không giao hàng,2200000
Apple,Macbook Pro,Đã sử dụng (chưa sửa chữa),15 - 16.9 inch,Intel Pentium,4 GB,Khác,< 128 GB,Còn bảo hành,Không giao hàng,26000000
Dell,Latitude,Đã sử dụng (chưa sửa chữa),13 - 14.9 inch,Intel Core i5,4 GB,Onboard,128 GB,Còn bảo hành,Không giao hàng,5500000
Dell,XPS,Mới,15 - 16.9 inch,Intel Core i7,8 GB,NVIDIA,256 GB,Còn bảo hành,Không giao hàng,15900000
Hãng Khác,Dòng Khác,Đã sử dụng (chưa sửa chữa),15 - 16.9 inch,Intel Celeron,4 GB,NVIDIA,< 128 GB,Còn bảo hành,Không giao hàng,3200000
Dell,Latitude,Đã sử dụng (chưa sửa chữa),13 - 14.9 inch,Intel Core i5,4 GB,Onboard,256 GB,Còn bảo hành,Không giao hàng,3500000
HP,Dòng Khác,Đã sử dụng (chưa sửa chữa),13 - 14.9 inch,Intel Core i5,4 GB,Onboard,256 GB,Còn bảo hành,Không giao hàng,6000000
Dell,Latitude,Đã sử dụng (chưa sửa chữa),13 - 14.9 inch,Intel Core i5,8 GB,NVIDIA,256 GB,Còn bảo hành,Không giao hàng,10500000
Dell,XPS,Đã sử dụng (chưa sửa chữa),13 - 14.9 inch,Intel Core i7,8 GB,Onboard,256 GB,Còn bảo hành,Tự giao hoặc đặt dịch vụ giao hàng,20500000
MSI,GV Series,Đã sử dụng (chưa sửa chữa),15 - 16.9 inch,Intel Core i7,16 GB,NVIDIA,512 GB,Còn bảo hành,Tự giao hàng,13500000
Asus,X series,Đã sử dụng (chưa sửa chữa),15 - 16.9 inch,Intel Core i3,4 GB,Khác,1 TB,Còn bảo hành,Tự giao hàng,6500000
Apple,Macbook Air,Đã sử dụng (chưa sửa chữa),13 - 14.9 inch,Intel Core i5,8 GB,Onboard,128 GB,Còn bảo hành,Tự giao hoặc đặt dịch vụ giao hàng,10900000
Apple,Macbook Air,Mới,13 - 14.9 inch,Intel Core i5,8 GB,Onboard,128 GB,Còn bảo hành,Tự giao hoặc đặt dịch vụ giao hàng,15000000
Lenovo,ThinkPad,Đã sử dụng (chưa sửa chữa),15 - 16.9 inch,Intel Core i5,4 GB,Onboard,128 GB,Còn bảo hành,Tự giao hoặc đặt dịch vụ giao hàng,6000000
Apple,Macbook Pro,Đã sử dụng (chưa sửa chữa),15 - 16.9 inch,Intel Core i7,16 GB,AMD,512 GB,Còn bảo hành,Không giao hàng,17600000
Dell,Latitude,Đã sử dụng (chưa sửa chữa),13 - 14.9 inch,Intel Core i5,4 GB,Onboard,128 GB,Còn bảo hành,Dùng dịch vụ giao hàng,4200000
Apple,Dòng Khác,Đã sử dụng (chưa sửa chữa),< 9 inch,AMD,1 GB,Onboard,< 128 GB,Còn bảo hành,Dùng dịch vụ giao hàng,3000000
Dell,Inspiron,Đã sử dụng (chưa sửa chữa),15 - 16.9 inch,Intel Core i5,4 GB,NVIDIA,1 TB,Còn bảo hành,Dùng dịch vụ giao hàng,6500000
Toshiba,Tecra Series,Đã sử dụng (chưa sửa chữa),13 - 14.9 inch,Intel Core i3,4 GB,Onboard,500 GB,Còn bảo hành,Dùng dịch vụ giao hàng,3000000
HP,Elitebook,Mới,15 - 16.9 inch,Intel Core i5,8 GB,Onboard,256 GB,Còn bảo hành,Tự giao hàng,14500000
Asus,Dòng Khác,Đã sử dụng (chưa sửa chữa),15 - 16.9 inch,AMD,8 GB,Onboard,128 GB,Còn bảo hành,Tự giao hàng,8500000
Dell,Latitude,Đã sử dụng (chưa sửa chữa),13 - 14.9 inch,Intel Core i5,4 GB,Onboard,128 GB,Còn bảo hành,Tự giao hàng,5500000
Dell,Inspiron,Đã sử dụng (chưa sửa chữa),15 - 16.9 inch,Intel Core i3,4 GB,Onboard,1 TB,Còn bảo hành,Tự giao hàng,5800000
HP,Pavilion,Đã sử dụng (chưa sửa chữa),13 - 14.9 inch,Intel Core i5,4 GB,Onboard,256 GB,Còn bảo hành,Tự giao hoặc đặt dịch vụ giao hàng,7200000
Acer,Aspire,Đã sử dụng (chưa sửa chữa),13 - 14.9 inch,Intel Core i3,4 GB,Onboard,500 GB,Còn bảo hành,Tự giao hoặc đặt dịch vụ giao hàng,3700000
Apple,Macbook Air,Đã sử dụng (chưa sửa chữa),11 - 12.9 inch,Intel Core i5,4 GB,Onboard,< 128 GB,Còn bảo hành,Dùng dịch vụ giao hàng,11500000
Asus,A series,Đã sử dụng (chưa sửa chữa),15 - 16.9 inch,Intel Core i3,4 GB,NVIDIA,250 GB,Còn bảo hành,Không giao hàng,4300000
Dell,Inspiron,Mới,15 - 16.9 inch,Intel Core i3,4 GB,NVIDIA,250 GB,Còn bảo hành,Không giao hàng,250000
Dell,Inspiron,Mới,13 - 14.9 inch,Intel Core i3,4 GB,Onboard,500 GB,Còn bảo hành,Dùng dịch vụ giao hàng,5300000
Lenovo,ThinkPad,Đã sử dụng (chưa sửa chữa),15 - 16.9 inch,Intel Core i5,8 GB,Onboard,128 GB,Còn bảo hành,Dùng dịch vụ giao hàng,7500000
Lenovo,ThinkPad,Đã sử dụng (chưa sửa chữa),11 - 12.9 inch,Intel Core i5,4 GB,NVIDIA,128 GB,Còn bảo hành,Không giao hàng,4000000
Apple,Macbook Pro Touch Bar,Mới,13 - 14.9 inch,Intel Core i5,8 GB,Onboard,256 GB,Còn bảo hành,Tự giao hàng,28000000
Dell,Inspiron,Đã sử dụng (chưa sửa chữa),13 - 14.9 inch,Intel Core i5,4 GB,Khác,250 GB,Còn bảo hành,Không giao hàng,7500000
Dell,Inspiron,Đã sử dụng (chưa sửa chữa),13 - 14.9 inch,Intel Core i5,4 GB,Khác,250 GB,Còn bảo hành,Không giao hàng,6500000
Apple,Macbook Air,Đã sử dụng (chưa sửa chữa),13 - 14.9 inch,Intel Core i5,8 GB,Onboard,128 GB,Còn bảo hành,Không giao hàng,16500000
HP,ProBook,Đã sử dụng (chưa sửa chữa),15 - 16.9 inch,Intel Core i5,4 GB,NVIDIA,128 GB,Còn bảo hành,Tự giao hoặc đặt dịch vụ giao hàng,4250000
Dell,Vostro,Đã sử dụng (chưa sửa chữa),15 - 16.9 inch,Intel Core i5,8 GB,AMD,256 GB,Còn bảo hành,Tự giao hoặc đặt dịch vụ giao hàng,7900000
Dell,Vostro,Đã sử dụng (chưa sửa chữa),15 - 16.9 inch,Intel Core i5,8 GB,AMD,256 GB,Còn bảo hành,Tự giao hoặc đặt dịch vụ giao hàng,8000000
Apple,Macbook,Đã sử dụng (chưa sửa chữa),11 - 12.9 inch,Intel Core i5,8 GB,Onboard,500 GB,Còn bảo hành,Không giao hàng,13000000
MSI,GL Series,Đã sử dụng (chưa sửa chữa),15 - 16.9 inch,Intel Core i7,8 GB,NVIDIA,256 GB,Còn bảo hành,Tự giao hàng,15900000
Asus,A series,Đã sử dụng (chưa sửa chữa),13 - 14.9 inch,Intel Core i3,4 GB,Onboard,250 GB,Còn bảo hành,Tự giao hàng,1900000
Lenovo,ThinkPad,Mới,13 - 14.9 inch,Intel Core i5,16 GB,Onboard,512 GB,Còn bảo hành,Tự giao hàng,31000000
Samsung,Series 9,Đã sử dụng (chưa sửa chữa),15 - 16.9 inch,Intel Core i7,16 GB,AMD,256 GB,Còn bảo hành,Tự giao hoặc đặt dịch vụ giao hàng,21500000
HP,ProBook,Đã sử dụng (chưa sửa chữa),15 - 16.9 inch,Intel Core i5,4 GB,Onboard,500 GB,Còn bảo hành,Tự giao hoặc đặt dịch vụ giao hàng,6000000
Hãng Khác,Dòng Khác,Đã sử dụng (chưa sửa chữa),15 - 16.9 inch,Intel Core i5,4 GB,Onboard,500 GB,Còn bảo hành,Tự giao hoặc đặt dịch vụ giao hàng,4800000
Dell,Latitude,Đã sử dụng (chưa sửa chữa),15 - 16.9 inch,Intel Core i5,4 GB,AMD,< 128 GB,Còn bảo hành,Tự giao hoặc đặt dịch vụ giao hàng,4900000
Hãng Khác,Dòng Khác,Đã sử dụng (chưa sửa chữa),9 - 10.9 inch,Intel Core i7,4 GB,Khác,256 GB,Còn bảo hành,Không giao hàng,1600000
Dell,Latitude,Đã sử dụng (chưa sửa chữa),13 - 14.9 inch,Intel Core i7,8 GB,NVIDIA,< 128 GB,Còn bảo hành,Không giao hàng,5890000
Acer,Aspire,Đã sử dụng (chưa sửa chữa),15 - 16.9 inch,Intel Core i5,4 GB,NVIDIA,128 GB,Còn bảo hành,Không giao hàng,6500000
Panasonic,Toughbook,Đã sử dụng (chưa sửa chữa),11 - 12.9 inch,Intel Core i5,4 GB,Onboard,320 GB,Còn bảo hành,Không giao hàng,3300000
Asus,X series,Đã sử dụng (chưa sửa chữa),13 - 14.9 inch,Intel Core i7,8 GB,NVIDIA,250 GB,Còn bảo hành,Tự giao hàng,7500000
Apple,Macbook Pro,Đã sử dụng (chưa sửa chữa),13 - 14.9 inch,Intel Core i5,8 GB,Onboard,500 GB,Còn bảo hành,Tự giao hàng,26500000
Dell,Vostro,Đã sử dụng (chưa sửa chữa),13 - 14.9 inch,Intel Core i5,4 GB,Onboard,500 GB,Còn bảo hành,Tự giao hàng,3500000
HP,Elitebook,Đã sử dụng (chưa sửa chữa),13 - 14.9 inch,Intel Core i5,4 GB,Onboard,128 GB,Còn bảo hành,Tự giao hoặc đặt dịch vụ giao hàng,4200000
Hãng Khác,Dòng Khác,Đã sử dụng (chưa sửa chữa),13 - 14.9 inch,Intel Core i5,8 GB,Onboard,256 GB,Còn bảo hành,Không giao hàng,17000000
Dell,Latitude,Đã sử dụng (chưa sửa chữa),13 - 14.9 inch,Intel Core i5,8 GB,Onboard,256 GB,Còn bảo hành,Dùng dịch vụ giao hàng,14000000
Dell,Inspiron,Đã sử dụng (chưa sửa chữa),15 - 16.9 inch,Intel Core i5,8 GB,Onboard,256 GB,Còn bảo hành,Không giao hàng,9000000
Lenovo,ThinkPad,Đã sử dụng (chưa sửa chữa),11 - 12.9 inch,Intel Core i5,4 GB,Onboard,128 GB,Còn bảo hành,Tự giao hoặc đặt dịch vụ giao hàng,4700000
Dell,Latitude,Đã sử dụng (chưa sửa chữa),13 - 14.9 inch,Intel Core i5,4 GB,Onboard,320 GB,Còn bảo hành,Tự giao hoặc đặt dịch vụ giao hàng,2900000
Lenovo,Dòng Khác,Đã sử dụng (chưa sửa chữa),13 - 14.9 inch,Khác,2 GB,Onboard,256 GB,Còn bảo hành,Tự giao hoặc đặt dịch vụ giao hàng,500000
Dell,Inspiron,Đã sử dụng (chưa sửa chữa),15 - 16.9 inch,Intel Core 2 Duo,4 GB,Onboard,500 GB,Còn bảo hành,Không giao hàng,750000
Lenovo,Legion Y Series,Đã sử dụng (chưa sửa chữa),15 - 16.9 inch,Intel Core i7,8 GB,NVIDIA,> 1 TB,Còn bảo hành,Dùng dịch vụ giao hàng,14000000
Apple,Macbook Air,Đã sử dụng (chưa sửa chữa),13 - 14.9 inch,Intel Core i5,4 GB,Onboard,128 GB,Còn bảo hành,Dùng dịch vụ giao hàng,5999000
